Destination Neighborhood,Mode,Month of MONTH,Origin Neighborhood,Time Period,Trip Count
Western Addition,Classic Bicycle,December 2020,Western Addition,4pm-7pm,114
Western Addition,Classic Bicycle,July 2021,Western Addition,4pm-7pm,120
Western Addition,Classic Bicycle,November 2017,Western Addition,4pm-7pm,124
Western Addition,Classic Bicycle,February 2018,Western Addition,4pm-7pm,128
Western Addition,Classic Bicycle,December 2017,Western Addition,4pm-7pm,130
Western Addition,Classic Bicycle,August 2017,Western Addition,4pm-7pm,135
Western Addition,Classic Bicycle,January 2018,Western Addition,4pm-7pm,149
Western Addition,Classic Bicycle,March 2018,Western Addition,4pm-7pm,154
Western Addition,Classic Bicycle,February 2021,Western Addition,4pm-7pm,154
Western Addition,Classic Bicycle,January 2020,Western Addition,4pm-7pm,161
Western Addition,Classic Bicycle,April 2020,Western Addition,4pm-7pm,169
Western Addition,Classic Bicycle,November 2020,Western Addition,4pm-7pm,177
Western Addition,Classic Bicycle,October 2017,Western Addition,4pm-7pm,186
Western Addition,Classic Bicycle,November 2018,Western Addition,4pm-7pm,190
Western Addition,Classic Bicycle,January 2021,Western Addition,4pm-7pm,191
Western Addition,Classic Bicycle,March 2021,Western Addition,4pm-7pm,198
Western Addition,Classic Bicycle,December 2019,Western Addition,4pm-7pm,205
Western Addition,Classic Bicycle,February 2020,Western Addition,4pm-7pm,208
Western Addition,Classic Bicycle,December 2018,Western Addition,4pm-7pm,209
Western Addition,Classic Bicycle,July 2019,Western Addition,4pm-7pm,211
Western Addition,Classic Bicycle,September 2017,Western Addition,4pm-7pm,217
Western Addition,Classic Bicycle,March 2020,Western Addition,4pm-7pm,222
Western Addition,Classic Bicycle,April 2018,Western Addition,4pm-7pm,231
Western Addition,Classic Bicycle,October 2020,Western Addition,4pm-7pm,241
Western Addition,Classic Bicycle,May 2019,Western Addition,4pm-7pm,247
Western Addition,Classic Bicycle,September 2020,Western Addition,4pm-7pm,248
Western Addition,Classic Bicycle,May 2020,Western Addition,4pm-7pm,255
Western Addition,Classic Bicycle,June 2019,Western Addition,4pm-7pm,260
Western Addition,Classic Bicycle,November 2019,Western Addition,4pm-7pm,281
Western Addition,Classic Bicycle,January 2019,Western Addition,4pm-7pm,296
Western Addition,Classic Bicycle,September 2019,Western Addition,4pm-7pm,297
Western Addition,Classic Bicycle,June 2020,Western Addition,4pm-7pm,300
Western Addition,Classic Bicycle,August 2018,Western Addition,4pm-7pm,310
Western Addition,Classic Bicycle,August 2019,Western Addition,4pm-7pm,319
Western Addition,Classic Bicycle,May 2021,Western Addition,4pm-7pm,329
Western Addition,Classic Bicycle,July 2018,Western Addition,4pm-7pm,356
Western Addition,Classic Bicycle,February 2019,Western Addition,4pm-7pm,356
Western Addition,Classic Bicycle,October 2019,Western Addition,4pm-7pm,356
Western Addition,Classic Bicycle,August 2021,Western Addition,4pm-7pm,359
Western Addition,Classic Bicycle,June 2018,Western Addition,4pm-7pm,366
Western Addition,Classic Bicycle,October 2018,Western Addition,4pm-7pm,371
Western Addition,Classic Bicycle,September 2018,Western Addition,4pm-7pm,401
Western Addition,Classic Bicycle,May 2018,Western Addition,4pm-7pm,415
Western Addition,Classic Bicycle,April 2019,Western Addition,4pm-7pm,422
Western Addition,Classic Bicycle,March 2019,Western Addition,4pm-7pm,516
Western Addition,E-Bike,November 2019,Castro/Upper Market,4pm-7pm,23
Western Addition,E-Bike,March 2019,Castro/Upper Market,4pm-7pm,24
Western Addition,E-Bike,December 2018,Castro/Upper Market,4pm-7pm,25
Western Addition,E-Bike,July 2019,Castro/Upper Market,4pm-7pm,50
Western Addition,E-Bike,November 2018,Castro/Upper Market,4pm-7pm,56
Western Addition,E-Bike,April 2019,Castro/Upper Market,4pm-7pm,57
Western Addition,E-Bike,August 2019,Castro/Upper Market,4pm-7pm,57
Western Addition,E-Bike,April 2020,Castro/Upper Market,4pm-7pm,58
Western Addition,E-Bike,September 2019,Castro/Upper Market,4pm-7pm,62
Western Addition,E-Bike,October 2019,Castro/Upper Market,4pm-7pm,68
Western Addition,E-Bike,May 2019,Castro/Upper Market,4pm-7pm,69
Western Addition,E-Bike,June 2019,Castro/Upper Market,4pm-7pm,71
Western Addition,E-Bike,February 2021,Castro/Upper Market,4pm-7pm,87
Western Addition,E-Bike,January 2021,Castro/Upper Market,4pm-7pm,103
Western Addition,E-Bike,December 2020,Castro/Upper Market,4pm-7pm,109
Western Addition,E-Bike,March 2020,Castro/Upper Market,4pm-7pm,126
Western Addition,E-Bike,May 2020,Castro/Upper Market,4pm-7pm,140
Western Addition,E-Bike,November 2020,Castro/Upper Market,4pm-7pm,154
Western Addition,E-Bike,September 2020,Castro/Upper Market,4pm-7pm,158
Western Addition,E-Bike,July 2020,Castro/Upper Market,4pm-7pm,160
Western Addition,E-Bike,August 2020,Castro/Upper Market,4pm-7pm,172
Western Addition,E-Bike,March 2021,Castro/Upper Market,4pm-7pm,174
Western Addition,E-Bike,January 2020,Castro/Upper Market,4pm-7pm,187
Western Addition,E-Bike,April 2021,Castro/Upper Market,4pm-7pm,202
Western Addition,E-Bike,May 2021,Castro/Upper Market,4pm-7pm,211
Western Addition,E-Bike,October 2020,Castro/Upper Market,4pm-7pm,232
Western Addition,E-Bike,June 2020,Castro/Upper Market,4pm-7pm,245
Western Addition,E-Bike,July 2021,Castro/Upper Market,4pm-7pm,246
Western Addition,E-Bike,June 2021,Castro/Upper Market,4pm-7pm,253
Western Addition,E-Bike,August 2021,Castro/Upper Market,4pm-7pm,279
Western Addition,E-Bike,September 2021,Castro/Upper Market,4pm-7pm,279
Western Addition,E-Bike,February 2020,Castro/Upper Market,4pm-7pm,360
Western Addition,E-Bike,February 2020,Chinatown,4pm-7pm,22
Western Addition,E-Bike,June 2019,Downtown/Civic Center,4pm-7pm,87
Western Addition,E-Bike,April 2020,Downtown/Civic Center,4pm-7pm,111
Western Addition,E-Bike,February 2019,Downtown/Civic Center,4pm-7pm,124
Western Addition,E-Bike,December 2019,Downtown/Civic Center,4pm-7pm,134
Western Addition,E-Bike,March 2019,Downtown/Civic Center,4pm-7pm,139
Western Addition,E-Bike,May 2019,Downtown/Civic Center,4pm-7pm,145
Western Addition,E-Bike,January 2021,Downtown/Civic Center,4pm-7pm,145
Western Addition,E-Bike,April 2019,Downtown/Civic Center,4pm-7pm,146
Western Addition,E-Bike,May 2020,Downtown/Civic Center,4pm-7pm,147
Western Addition,E-Bike,December 2020,Downtown/Civic Center,4pm-7pm,167
Western Addition,E-Bike,July 2019,Downtown/Civic Center,4pm-7pm,170
Western Addition,E-Bike,October 2019,Downtown/Civic Center,4pm-7pm,170
Western Addition,E-Bike,January 2019,Downtown/Civic Center,4pm-7pm,177
Western Addition,E-Bike,February 2021,Downtown/Civic Center,4pm-7pm,177
Western Addition,E-Bike,July 2020,Downtown/Civic Center,4pm-7pm,180
Western Addition,E-Bike,November 2019,Downtown/Civic Center,4pm-7pm,193
Western Addition,E-Bike,March 2021,Downtown/Civic Center,4pm-7pm,193
Western Addition,E-Bike,September 2019,Downtown/Civic Center,4pm-7pm,198
Western Addition,E-Bike,December 2018,Downtown/Civic Center,4pm-7pm,206
Western Addition,E-Bike,August 2020,Downtown/Civic Center,4pm-7pm,218
Western Addition,E-Bike,August 2019,Downtown/Civic Center,4pm-7pm,222
Western Addition,E-Bike,September 2020,Downtown/Civic Center,4pm-7pm,228
Western Addition,E-Bike,November 2018,Downtown/Civic Center,4pm-7pm,230
Western Addition,E-Bike,November 2020,Downtown/Civic Center,4pm-7pm,243
Western Addition,E-Bike,June 2020,Downtown/Civic Center,4pm-7pm,246
Western Addition,E-Bike,April 2021,Downtown/Civic Center,4pm-7pm,251
Western Addition,E-Bike,May 2021,Downtown/Civic Center,4pm-7pm,308
Western Addition,E-Bike,March 2020,Downtown/Civic Center,4pm-7pm,311
Western Addition,E-Bike,October 2020,Downtown/Civic Center,4pm-7pm,312
Western Addition,E-Bike,August 2021,Downtown/Civic Center,4pm-7pm,313
Western Addition,E-Bike,September 2021,Downtown/Civic Center,4pm-7pm,326
Western Addition,E-Bike,June 2021,Downtown/Civic Center,4pm-7pm,332
Western Addition,E-Bike,July 2021,Downtown/Civic Center,4pm-7pm,344
Western Addition,E-Bike,January 2020,Downtown/Civic Center,4pm-7pm,623
Western Addition,E-Bike,February 2020,Downtown/Civic Center,4pm-7pm,868
Western Addition,E-Bike,April 2020,Financial District,4pm-7pm,62
Western Addition,E-Bike,May 2020,Financial District,4pm-7pm,72
Western Addition,E-Bike,January 2021,Financial District,4pm-7pm,93
Western Addition,E-Bike,July 2020,Financial District,4pm-7pm,115
Western Addition,E-Bike,December 2020,Financial District,4pm-7pm,122
Western Addition,E-Bike,February 2019,Financial District,4pm-7pm,128
Western Addition,E-Bike,August 2020,Financial District,4pm-7pm,147
Western Addition,E-Bike,April 2019,Financial District,4pm-7pm,150
Western Addition,E-Bike,February 2021,Financial District,4pm-7pm,153
Western Addition,E-Bike,November 2020,Financial District,4pm-7pm,158
Western Addition,E-Bike,May 2019,Financial District,4pm-7pm,161
Western Addition,E-Bike,December 2019,Financial District,4pm-7pm,161
Western Addition,E-Bike,June 2020,Financial District,4pm-7pm,161
Western Addition,E-Bike,September 2020,Financial District,4pm-7pm,169
Western Addition,E-Bike,January 2019,Financial District,4pm-7pm,172
Western Addition,E-Bike,November 2019,Financial District,4pm-7pm,180
Western Addition,E-Bike,December 2018,Financial District,4pm-7pm,181
Western Addition,E-Bike,June 2019,Financial District,4pm-7pm,185
Western Addition,E-Bike,March 2021,Financial District,4pm-7pm,195
Western Addition,E-Bike,March 2019,Financial District,4pm-7pm,199
Western Addition,E-Bike,November 2018,Financial District,4pm-7pm,201
Western Addition,E-Bike,October 2020,Financial District,4pm-7pm,205
Western Addition,E-Bike,October 2019,Financial District,4pm-7pm,209
Western Addition,E-Bike,April 2021,Financial District,4pm-7pm,218
Western Addition,E-Bike,July 2019,Financial District,4pm-7pm,239
Western Addition,E-Bike,August 2019,Financial District,4pm-7pm,260
Western Addition,E-Bike,September 2019,Financial District,4pm-7pm,265
Western Addition,E-Bike,May 2021,Financial District,4pm-7pm,267
Western Addition,E-Bike,August 2021,Financial District,4pm-7pm,344
Western Addition,E-Bike,June 2021,Financial District,4pm-7pm,350
Western Addition,E-Bike,July 2021,Financial District,4pm-7pm,385
Western Addition,E-Bike,March 2020,Financial District,4pm-7pm,424
Western Addition,E-Bike,September 2021,Financial District,4pm-7pm,448
Western Addition,E-Bike,January 2020,Financial District,4pm-7pm,717
Western Addition,E-Bike,February 2020,Financial District,4pm-7pm,"1,206"
Western Addition,E-Bike,May 2020,Golden Gate Park,4pm-7pm,54
Western Addition,E-Bike,February 2019,Haight Ashbury,4pm-7pm,21
Western Addition,E-Bike,December 2018,Haight Ashbury,4pm-7pm,23
Western Addition,E-Bike,June 2019,Haight Ashbury,4pm-7pm,23
Western Addition,E-Bike,December 2019,Haight Ashbury,4pm-7pm,23
Western Addition,E-Bike,November 2018,Haight Ashbury,4pm-7pm,31
Western Addition,E-Bike,May 2019,Haight Ashbury,4pm-7pm,39
Western Addition,E-Bike,March 2019,Haight Ashbury,4pm-7pm,47
Western Addition,E-Bike,July 2019,Haight Ashbury,4pm-7pm,50
Western Addition,E-Bike,October 2019,Haight Ashbury,4pm-7pm,53
Western Addition,E-Bike,August 2019,Haight Ashbury,4pm-7pm,65
Western Addition,E-Bike,April 2019,Haight Ashbury,4pm-7pm,70
Western Addition,E-Bike,July 2020,Haight Ashbury,4pm-7pm,70
Western Addition,E-Bike,November 2019,Haight Ashbury,4pm-7pm,96
Western Addition,E-Bike,January 2019,Haight Ashbury,4pm-7pm,97
Western Addition,E-Bike,September 2019,Haight Ashbury,4pm-7pm,101
Western Addition,E-Bike,January 2021,Haight Ashbury,4pm-7pm,103
Western Addition,E-Bike,April 2020,Haight Ashbury,4pm-7pm,113
Western Addition,E-Bike,April 2021,Haight Ashbury,4pm-7pm,126
Western Addition,E-Bike,February 2021,Haight Ashbury,4pm-7pm,128
Western Addition,E-Bike,December 2020,Haight Ashbury,4pm-7pm,129
Western Addition,E-Bike,March 2020,Haight Ashbury,4pm-7pm,132
Western Addition,E-Bike,May 2020,Haight Ashbury,4pm-7pm,161
Western Addition,E-Bike,January 2020,Haight Ashbury,4pm-7pm,162
Western Addition,E-Bike,March 2021,Haight Ashbury,4pm-7pm,168
Western Addition,E-Bike,November 2020,Haight Ashbury,4pm-7pm,178
Western Addition,E-Bike,June 2020,Haight Ashbury,4pm-7pm,197
Western Addition,E-Bike,September 2021,Haight Ashbury,4pm-7pm,220
Western Addition,E-Bike,August 2021,Haight Ashbury,4pm-7pm,222
Western Addition,E-Bike,August 2020,Haight Ashbury,4pm-7pm,224
Western Addition,E-Bike,September 2020,Haight Ashbury,4pm-7pm,224
Western Addition,E-Bike,October 2020,Haight Ashbury,4pm-7pm,236
Western Addition,E-Bike,June 2021,Haight Ashbury,4pm-7pm,240
Western Addition,E-Bike,July 2021,Haight Ashbury,4pm-7pm,245
Western Addition,E-Bike,May 2021,Haight Ashbury,4pm-7pm,270
Western Addition,E-Bike,February 2020,Haight Ashbury,4pm-7pm,309
Western Addition,E-Bike,April 2019,Inner Richmond,4pm-7pm,21
Western Addition,E-Bike,October 2019,Inner Richmond,4pm-7pm,21
Western Addition,E-Bike,April 2020,Inner Richmond,4pm-7pm,21
Western Addition,E-Bike,September 2019,Inner Richmond,4pm-7pm,23
Western Addition,E-Bike,December 2020,Inner Richmond,4pm-7pm,25
Western Addition,E-Bike,January 2021,Inner Richmond,4pm-7pm,47
Western Addition,E-Bike,July 2020,Inner Richmond,4pm-7pm,91
Western Addition,E-Bike,February 2021,Inner Richmond,4pm-7pm,94
Western Addition,E-Bike,March 2021,Inner Richmond,4pm-7pm,97
Western Addition,E-Bike,February 2020,Inner Richmond,4pm-7pm,103
Western Addition,E-Bike,May 2021,Inner Richmond,4pm-7pm,111
Western Addition,E-Bike,September 2021,Inner Richmond,4pm-7pm,112
Western Addition,E-Bike,April 2021,Inner Richmond,4pm-7pm,115
Western Addition,E-Bike,May 2020,Inner Richmond,4pm-7pm,117
Western Addition,E-Bike,August 2021,Inner Richmond,4pm-7pm,117
Western Addition,E-Bike,June 2020,Inner Richmond,4pm-7pm,119
Western Addition,E-Bike,November 2020,Inner Richmond,4pm-7pm,121
Western Addition,E-Bike,June 2021,Inner Richmond,4pm-7pm,124
Western Addition,E-Bike,September 2020,Inner Richmond,4pm-7pm,126
Western Addition,E-Bike,July 2021,Inner Richmond,4pm-7pm,129
Western Addition,E-Bike,August 2020,Inner Richmond,4pm-7pm,135
Western Addition,E-Bike,October 2020,Inner Richmond,4pm-7pm,161
Western Addition,E-Bike,November 2020,Inner Sunset,4pm-7pm,21
Western Addition,E-Bike,February 2021,Inner Sunset,4pm-7pm,21
Western Addition,E-Bike,May 2020,Inner Sunset,4pm-7pm,23
Western Addition,E-Bike,July 2021,Inner Sunset,4pm-7pm,27
Western Addition,E-Bike,February 2020,Inner Sunset,4pm-7pm,29
Western Addition,E-Bike,September 2020,Inner Sunset,4pm-7pm,53
Western Addition,E-Bike,September 2021,Inner Sunset,4pm-7pm,57
Western Addition,E-Bike,May 2021,Inner Sunset,4pm-7pm,64
Western Addition,E-Bike,October 2020,Inner Sunset,4pm-7pm,79
Western Addition,E-Bike,March 2021,Inner Sunset,4pm-7pm,82
Western Addition,E-Bike,August 2020,Inner Sunset,4pm-7pm,89
Western Addition,E-Bike,June 2021,Inner Sunset,4pm-7pm,89
Western Addition,E-Bike,August 2021,Inner Sunset,4pm-7pm,89
Western Addition,E-Bike,June 2020,Inner Sunset,4pm-7pm,92
Western Addition,E-Bike,October 2019,Marina,4pm-7pm,21
Western Addition,E-Bike,September 2021,Marina,4pm-7pm,21
Western Addition,E-Bike,April 2019,Marina,4pm-7pm,22
Western Addition,E-Bike,January 2020,Marina,4pm-7pm,22
Western Addition,E-Bike,May 2021,Marina,4pm-7pm,23
Western Addition,E-Bike,August 2021,Marina,4pm-7pm,23
Western Addition,E-Bike,August 2020,Marina,4pm-7pm,50
Western Addition,E-Bike,September 2019,Marina,4pm-7pm,54
Western Addition,E-Bike,June 2021,Marina,4pm-7pm,54
Western Addition,E-Bike,February 2020,Marina,4pm-7pm,57
Western Addition,E-Bike,July 2021,Marina,4pm-7pm,58
Western Addition,E-Bike,October 2020,Marina,4pm-7pm,66
Western Addition,E-Bike,February 2019,Mission,4pm-7pm,79
Western Addition,E-Bike,April 2020,Mission,4pm-7pm,81
Western Addition,E-Bike,May 2020,Mission,4pm-7pm,94
Western Addition,E-Bike,December 2019,Mission,4pm-7pm,103
Western Addition,E-Bike,January 2021,Mission,4pm-7pm,113
Western Addition,E-Bike,December 2020,Mission,4pm-7pm,115
Western Addition,E-Bike,October 2019,Mission,4pm-7pm,118
Western Addition,E-Bike,March 2019,Mission,4pm-7pm,124
Western Addition,E-Bike,November 2019,Mission,4pm-7pm,143
Western Addition,E-Bike,February 2021,Mission,4pm-7pm,143
Western Addition,E-Bike,January 2019,Mission,4pm-7pm,147
Western Addition,E-Bike,April 2019,Mission,4pm-7pm,153
Western Addition,E-Bike,May 2019,Mission,4pm-7pm,154
Western Addition,E-Bike,November 2018,Mission,4pm-7pm,156
Western Addition,E-Bike,December 2018,Mission,4pm-7pm,158
Western Addition,E-Bike,June 2019,Mission,4pm-7pm,158
Western Addition,E-Bike,July 2019,Mission,4pm-7pm,164
Western Addition,E-Bike,July 2020,Mission,4pm-7pm,174
Western Addition,E-Bike,November 2020,Mission,4pm-7pm,176
Western Addition,E-Bike,March 2021,Mission,4pm-7pm,209
Western Addition,E-Bike,September 2020,Mission,4pm-7pm,210
Western Addition,E-Bike,August 2019,Mission,4pm-7pm,217
Western Addition,E-Bike,August 2020,Mission,4pm-7pm,217
Western Addition,E-Bike,April 2021,Mission,4pm-7pm,230
Western Addition,E-Bike,September 2019,Mission,4pm-7pm,250
Western Addition,E-Bike,March 2020,Mission,4pm-7pm,260
Western Addition,E-Bike,June 2020,Mission,4pm-7pm,292
Western Addition,E-Bike,May 2021,Mission,4pm-7pm,304
Western Addition,E-Bike,October 2020,Mission,4pm-7pm,329
